product_id,date_posted,review_title,review_text
99638,"Posted on Oct 1, 2024",I lobeeee ittttt,I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee I loveeee ittttttt very wellllllllllllllll I loveeee ittttttt very wellllllllllllllllwowwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwwww wwwowo wow wow wow niceeeeeeeeeeee 
99638,"Posted on Sep 29, 2024",Amazing product ,Bought a smaller size first to use and see benefits and I feel in love. Packaging is good and no strong scent . My aging like a finer. I have very sensitive skin so I leave it on my skin for 5mins. I don’t use it too frequently only once every 4-6 weeks. Quality is good but use a gentle moisturizer after using the peel.
99638,"Posted on Apr 4, 2024",great little thing,"I like to use it max of twice per week.
the size is cute and I prefer the sample size to begin with.
my skin isnt sensitive so I'm dealing just fine with it, quite gentle on me.
I like the quality overall and the package size! Hope to see benefits soon.
"
99638,"Posted on Feb 13, 2024",,"This is an amazing glycolic acid peel with 30% potency. It is a mini size of 5ml for me to try. It has a very mild subtle green tea scent. As I have very oily skin, the tendency of having clogged congested pores are high. Thus using this mini home peel seem good for clearing my congested pores and also reducing blackheads and whiteheads from forming. It brightens the skin a bit. It exfoliates and smooths the rough skin as it takes away dead surface skin cells. After the peel, the face will look clearer and glowing, I would use my gentle hydrating moisturizer as the skin can be sensitive to anything that is acidic like vitamin c serum or retin A. Will always remember to use sunscreen for the next few days. I would use a timer and leave the peel for about 3-5 min before I wash it off."
99638,"Posted on Nov 12, 2023",Great ,"It doesn’t have any scent, I feel like it should be a little bigger for the size, it is a small package. I have a sensitive skin and i used it i feel a small “burn” in my face. Definitely it’s for bigger ages (30-40++) I don’t think it’s gentle but it’s great for my mom "
99638,"Posted on Sep 23, 2024",IMPORTANT. PLEASE READ THIS REVIEW BEFORE USING THIS! ,"This is a VERY STRONG AHA peel. USE WITH CAUTION. This is a quality product but by no means is suitable/gentle to sensitive skin. The size should last a long time if you use it with care. Read caution below:
The first time after I used it, my skin felt smooth and bright. Then I got greedy and tried using it once every week and my skin bled because I broke the skin barrier for using it too often and left it on for too long. Please have a high pH solution next to you and clean your face with it after this peel to neutralize the pH. Addition, this product has a pump so it is possible to accidentally get it in your eye! BE CAREFUL, donot get too close to it when you're pumping out the liquid. Remember: LESS IS MORE. 
Please give this review a like so people can see it as it may help people from hrting themselves.
That's all, thanks. "
99638,"Posted on May 30, 2024",Definitely works,Not sure where some reviews are coming from when they say this doesn't work. I'm no stranger to peels and you can feel this one working within the first few seconds of applying it. Left in on for the recommended time and then flushed with cool water. If you're super sensitive or new to face peels you may need a neutralizer solution.
99638,"Posted on Apr 3, 2024",surprising,"I purchased the trial size to try this product, I have used a lot of things on my skin and this is the only serum that gave me visible results in just 5 uses, I loved it and would repurchase it now. Great quality and no scent. It has lightened my face a lot, but one must be careful when using it because it can leave burns if used incorrectly "
5494,"Posted on Jul 7, 2024",Excellent Green Tea Flavor,"The flavor of this green tea is excellent, smooth without the bitterness of unfermented green tea. The kombucha adds probiotics and also contains caffeine. I usually drink it in the afternoon at work, which helps with digestion and provides a small amount of caffeine. I've already finished two boxes and hope the restock time is shortened so it can be available on the shelves soon."
5494,"Posted on Apr 18, 2024",Strongly Recommend👍🏻,So delicious..smells and taste like fruits..high quality compared to the commercial ones which comes with a bitter after taste..this is my third box to buy..after i gave trial to one box i bought two more..most of the time its out of stock..my only concern was about the tea bag it self as its not made of organic materials thats why i torn the tea bag and get the herbs out then add the hot water..each tea bag comes with a cover which makes it easy and hygiene to take it everywhere in your bag👍🏻
5494,"Posted on Jun 9, 2024",I love it,My favorite tea I can’t live without it 🥺 taste is perfect for me and i use it everyday for two cups as a serving. The caffeine does the job . The quality of this brand is always perfect as it does benefit the overall health with the amazing blend and ingredients 
5494,"Posted on Apr 5, 2024",Benefits,"Kombucha tea, with its probiotic content, supports digestive and gut health by promoting a balanced gut flora. Its antioxidants and vitamins contribute to immune system support and may offer protective effects against oxidative stress. While it has potential metabolic benefits and is believed to aid in detoxification, kombucha should be consumed in moderation. The quality is very good and i feel light when i drink it. it helps in digestion. "
5494,"Posted on Apr 2, 2024",Good,"Scent use quality size age package composition benefit size essential oil moisturize nourishment sensitive Very very good quality the ingredients is very powerful i am 27 my age , superfood package is very good help you with your health, benefit me very well , i use it for my diet mix it with antioxidant healthy grass dont need any improvement very taste , i like more about the product , size perfect protein training muscle composition gives energy supplements workout fitness result energy routine frequency dosage efficiency "
5494,"Posted on Dec 14, 2023",Tastes amazing,The product should help with the stomach and digestion… i have high hopes as kombucha is amazing for the digestion and i have no time to make it at home.keep in mind that  it contains caffeine . Very great quality. I like the flavor as well  and that it is organic and very reasonable price
