Product_name,product_id,User,,Review_title,Review_description,Rating,Dates
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Amanda,,,"I like tea that has lots of flavor. This tea definitely fits the bill. It's slightly sour, which I love too! It is the perfect way to end a long, busy work day before bed.",5/5,10/29/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,stephtayl0r,,????Passion tea ????,"Tazo tea is delish. Great to have iced or hot, if iced the level of hibiscus enhances and it tastes amazing. I love the vibrant color of the tea and how beautiful it looks and the different herbal in the tea blend beautifully together. ??",5/4,10/30/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,TEASUP,,SUPURB,"ENJOYED, AS IT IS A SMOOTH DRINK HOT OR COLD. FLAVORS BLEND VERY WELL TOGETHER. AND WITH SOME RASBERRY SYRUP TO TOP IT OFF-IT'S TEA TIME FOR SURE.
THE ONLY DOWNSIDE IS, I WISH IT WAS CARRIED IN THE REATIL STORES. I FOUND A LOCAL COMPETITOR OTHER THAN STARBUCKS WHO ACTUALLY CARRIES THIS FLAVOR AND PURCHASED IT FROM THERE DUE TO IT TOOK MY SHIPMENT SO LONG.
BELIEVE IT OR NOT, BUT THERE ARE OTHER TAZO FLAVORS WALMART CARRY IN STORE, BUT NOT HIS ONE. GO FIGURE.",5/5,10/31/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Clarybelle,,The only herbal tea I like,I have been disappointed with most herbal tea blends in the past. This one is fabulous; full of flavor and almost like dessert with added sugar. I take some with me while traveling so I can have a decaf beverage at night in the hotel. Great price at Walmart; I have paid far more in the store (when they carry it).,5/5,11/1/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,DevilToad,,Love This Tea,"I bought a box of this tea just to try it out and enjoyed it so much that I bought three more boxes when I used up the first. It has a unique flavor and is also decaffeinated, so I can enjoy a cup in the evening without worrying that it will negatively affect my sleep.",5/5,11/2/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Pann,,Walmart sucks,Message that items were delivered but they were not and that the shipper mislabeled it should have been labeled delayed and was promised that they would in 48 hours and they have still not been delivered and is still labeled as such on this site. I will not shop at Walmart for any reason and I will remove my prescription from the pharmacy as well,5/1,11/3/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,jennifermiller213,,Pleased,"I cannot find the Passion Tazo Teas in the grocery stores, only the other kinds, this is the only place that I have found them besides Starbucks, they are way overpriced though. I found this by accident and will continue to order them here online whenever I'm about out of them. So happy with the no shipping costs as well, very good value for the quanity I recieved.",5/5,11/4/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,jreye132,,Love this Tea!,"I bought this after trying the passion fruit lemonade at Starbucks, and brewing a cup of this tea with some lemon, cooled with ice, you get the same drink at a significantly lower price! Love this tea as iced tea, sweetened or unsweetened. Will definitely order again, or order in bulk!",5/5,11/5/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Rebecca,,"Right brand, wrong flavor","Right brand, wrong flavor",5/1,11/6/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Dcv,,Too Sour for me,I can't drink this It is so sour. I have never had an herbal tea that was sour.,5/2,11/7/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Amy,,,There was nothing enjoyable about drinking this tea.,5/1,11/8/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Rosa,,I did not receive my box of tea this morning.,I did not receive my box of tea this morning. I got all my things but not my box of tea.,5/1,11/9/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,pearll12,,Best,I can drink this tea unsweetened all day everyday. I started drinking it trying to find something I could drink a lot of when I went on a keto diet and I stopped here. It's so flavorful and even tastes great cold. It smells so good when I get in my car because that's where I keep it during the work week.,5/5,11/10/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Bha1,,Empty Tea Bags inside,I bought this just a week back. Tea flavor is my favorite but Terrible Packaging and Quality. In one box more than half of the bags are empty. I see many s on quality in packaging going 2 years back. I was hoping they should have resolve the issue but it is still same. Look like customer service is based on Luck... If you are lucky you get good quality otherwise it is waste of money and cheating...,5/1,11/11/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Randy,,Passion tea,This is absolutely delicious tea smell so good. Put a little bit of honey and is good to go or by itself is good too.,5/5,11/12/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,MnM20072010,,Yum!,"For whatever reason, this type of tea is very hard to find at the grocery store. I was so happy to find it here for such a great price! I am stocking up for summertime to mix with some light lemonade (my favorite warm weather drink!)",5/5,11/13/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Toni,,Flavor is great. Brand less so,I received some damaged with water. I tried contacting the company. They never got back to me. I did contact Walmart luckily they made it right. But still makes me second guess my purchase with this company now.,5/1,11/14/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,kasassy,,Passion is my Passion...,I love this tea!!!  Just wish it was still available in gallon-size. It was certainly more cost effective than having to tie 7 little tea bags together. I'll do what I have to do though to make my TAZO Passion Iced Tea :),5/5,11/15/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Vk,,Nice,This is a nice herbal tea that I've been buying for years. I love the taste!,5/5,11/16/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Walmart Customer,,Love this Tea!,I make this as iced tea.  Much more economic to buy it this way.  A well known coffee chain sells one large iced cup of this for almost the price of the whole box.,5/5,11/17/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Ruth,,"Refreshing,Healthy Iced Tea w/o sugars or caffeine","Love the never any sugar, never any caffeine option of this flavor... a great alternative for someone who is completely off soda, off artificial sweetener and caffeine.  I always make a pitcher at night (6 minutes on high in microwave) and refrigerate it, then sip it as an iced tea throughout the day when plain water loses its appeal.  I mix one bag of the passion tea and 1 bag of the Tazo wild orange tea flavors together.   I start drinking plain water in the morning and as the day goes on I top off my water bottle with this tea combo..... it's so refreshing especially when the temperatures hit the triple digits in Phoenix for 4 months, although I love it year round.",5/5,11/18/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Scarlett,,,Would love to tip driver however I don't know how,5/5,11/19/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Jennifer,,this is not a substitute for caffeinated chai.,not a substitute for caffeinated chai.,5/1,11/20/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Squidward,,Don't trust 5 star s.. Read B4 buying!,Allot of these company's have people working in advertising and marketing. This means that the employees job is to go to the places where the product is sold and rave about the product as a marketing strategy to increase sales. I purchased this Tazo herbal tea because of the 5 star s and it's disgusting.. Takes very synthetic in my opinion. If you want to waste your money to find out for yourself then feel free but i warned you of the gimmick these company's pull on consumer's.,5/1,11/21/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Belva N,,Deliscious and Healthy,"I drink it in the evening because it has no caffeine. No sweetener is needed. The flavor is tropical, and I can imagine being on a sandy ocean beach. When is gets warmer I will make it into ice tea. [This  was collected as part of a promotion.]",5/5,11/22/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Tiffies,,Absolutely delicious,This tea is by far the prettiest tea ever! Aside from color you can drink it a little tart or sweet and I make it hot or cold depending on the season.  Its got such a lovely flavor. I like mine with little to no sugar but my kids drink it with a small amount of sugar. We buy this in bulk.,5/5,11/23/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,Nakeyta,,Passion Tea is awesome!!,"Love this tea!! Good just like it is or you can add various fruit, lemonade, and sweetners to make it even better. I always use about 8 bags and steep in 64 oz hot water for about 15-20 minutes. Sit it in the fridge. When I'm ready to drink, I add ice in a tall glass and enjoy!!! I prepare mine a day before I start my work week because I have to have a glass everyday while working from home! About to order several more boxes.",5/5,11/24/2024
"TAZO PASSION Tea Bags, Herbal Tea, 20 Count Box",14122880,FLBreakzGirl,,A really good tea!!,"I love Tazo tea. My son actually drinks it and got me hooked. The Passion is unsweetened and I like to add a little Stevia to help offset the bitterness. (I leave my tea bags in for more flavor, so that could explain the bitterness.) I havent tried a Tazo tea I havent liked yet.",5/5,11/25/2024
Passion Flower Extract 1100mg | 90 Capsules | by Piping Rock,1661038806,Jordan Baines,,Love it!!,I love this product! I bought two bottles and I take 2 right before bed and I've never been able to dream this much! My thoughts don't race as much before bed! I don't wake up as much either! I'll keep using this forever.,5/5,11/26/2024
Passion Flower Extract 1100mg | 90 Capsules | by Piping Rock,1661038806,dortano121,,dortano121,this is the best company I've ever dealt with my order arrived one day early and also cheap and top quality I'm 75 years old so forgive me for my spelling highly recommend to shop with.,5/5,11/27/2024
Passion Flower Extract 1100mg | 90 Capsules | by Piping Rock,1661038806,Kooka,,I love passionflower.,"I have found passionflower very good for stressful situations and to help sleep better .
It is very calming and doesn't give any hangover when you take it.",5/5,11/28/2024
Passion Flower Extract 1100mg | 90 Capsules | by Piping Rock,1661038806,GSIMP,,Simple and sweet,"I read the pros and cons of Passion Flower supplements, I was quite impressed.  I take them at night and sleep the entire night now.  I have notice that I no longer get agitated at simple things.",5/5,11/29/2024
